Dates,BTC Index,ETH Index,BGCI Index,FSTOK10 Index,FSTOK40 Index,SOBLCRTA Index,HODL5 Index
16/11/2020,1891.11,719.15,662.52,235.021,87.732,3530.38,3548.58
17/11/2020,1980.82,745.61,690.75,245.687,89.984,3512.45,3712.53
18/11/2020,1984.95,730.98,681.55,258.803,93.365,3470.74,3754.07
19/11/2020,2021.46,735.59,695.41,260.098,91.705,3519.9,3808.85
20/11/2020,2090.15,787.59,730.41,260.233,91.062,3508.86,3971.59
23/11/2020,2062.37,921.73,841.62,277.823,102.782,3571.92,4496.4
24/11/2020,2143.19,940.09,902.8,287.465,111.86,3609.39,4921.08
25/11/2020,2125.41,900.62,862.55,298.784,122.743,3647.88,4914.21
26/11/2020,2125.41,900.62,862.55,298.784,122.743,3645.36,4100.54
27/11/2020,1913.48,796.52,760.96,262.289,106.251,3643.67,4025.98
30/11/2020,2183.35,940.41,887.3,280.954,115.261,3650.42,4803.17
01/12/2020,2135.58,920.76,864.53,302.991,118.43,3658.51,4834.01
02/12/2020,2145.92,924.38,866.46,289.33,113.169,3661.63,4706.6
03/12/2020,2174.98,947.92,880.82,295.567,116.01,3636.98,4887.74
04/12/2020,2130.05,911.78,845.97,299.721,118.709,3693.03,4671.65
07/12/2020,2137.33,907.57,852.96,296.735,116.781,3704.53,4755.2
08/12/2020,2106.6,875.55,826.93,293.816,115.507,3694.15,4614.02
09/12/2020,2063.9,890.43,826.59,278.845,108.541,3646.19,4486.48
10/12/2020,2064.09,875.53,820.58,283.679,111.403,3652.16,4453.88
11/12/2020,2021.19,848.2,801.14,278.698,107.986,3647.4,4429.65
14/12/2020,2153.75,908.14,829.68,289.939,114.881,3659.29,4581.92
15/12/2020,2189.15,915.26,837.32,290.549,114.984,3694.98,4592.62
16/12/2020,2335.17,965.68,890.72,292.019,114.562,3714.03,4879.3
17/12/2020,2548.7,989.99,954.11,320.901,121.572,3731.33,5475.93
18/12/2020,2570.93,1006.87,962.55,320.901,121.572,3744.46,5254.76
21/12/2020,2563.57,945.24,926.14,346.989,120.371,3725.2,5239.37
22/12/2020,2634.43,967.76,933.52,334.825,115.188,3732.68,5245.64
23/12/2020,2626.64,935.48,875.01,346.439,117.019,3693.41,4998.5
24/12/2020,2634.83,935.97,875.87,329.032,102.744,3693.41,4892.69
25/12/2020,2634.83,935.97,875.87,329.032,102.744,3693.41,5163.21
28/12/2020,3015.36,1135.65,1022.95,373.947,113.815,3688.73,5751.8
29/12/2020,3043.6,1129.75,1008.64,386.308,120.962,3649.32,5543.37
30/12/2020,3219.92,1163.36,1047.46,388.549,120.867,3661.01,5841.21
31/12/2020,3258.35,1149.87,1051.1,388.549,120.867,3661.01,5893.66
01/01/2021,3258.35,1149.87,1051.1,407.02,118.896,3661.01,5957.67
04/01/2021,3525.48,1590.88,1281.61,470.266,127.661,3672.52,7286.61
05/01/2021,3807.07,1698.2,1368.3,465.447,132.357,3703.88,7414.98
06/01/2021,4053.87,1846.46,1472.13,492.875,141.884,3706.36,8203.77
07/01/2021,4413.12,1935.98,1560.18,535.156,168.681,3816.98,9005.89
08/01/2021,4393.48,1778.47,1484.25,567.27,161.295,3835.49,9031.09
11/01/2021,3754.39,1574.46,1294.72,560.712,170.715,3837.71,7122.13
12/01/2021,3856.46,1671.18,1354.97,511.603,153.231,3828.23,7709.45
13/01/2021,4074.6,1720.32,1414.71,488.863,153.883,3837.51,7865.14
14/01/2021,4410.08,1869.29,1528.38,536.139,167.952,3822.51,8869.58
15/01/2021,4006.42,1759.94,1414.37,536.139,167.952,3788.39,8162.59
18/01/2021,4006.42,1759.94,1414.37,536.139,167.952,3793.27,8637.86
19/01/2021,4108.59,2162.36,1599.43,538.687,184.746,3836.77,9337.12
20/01/2021,3913.46,2050.43,1515.03,540.402,182.03,3876.92,8457.92
21/01/2021,3585.97,1876.28,1386.97,534.732,183.08,3868.51,7831.17
22/01/2021,3764.74,1940.62,1439.27,534.732,183.08,3840.62,8125.21
25/01/2021,3718.32,2091.87,1486.3,496.799,173.597,3858.16,8974.17
26/01/2021,3598.24,2069.87,1454.29,496.799,173.597,3826.34,8150.47
27/01/2021,3525.88,1986.67,1399.31,496.597,171.278,3714.25,7962.69
28/01/2021,3676.17,2068.85,1457.22,462.772,157.923,3754.99,8385.63
29/01/2021,3872.5,2092.8,1497.2,481.165,168.115,3694.41,9157.24
01/02/2021,3790.69,2065.84,1476.95,481.165,168.115,3803.17,8327.51
02/02/2021,4013.54,2367.13,1616.69,512.322,197.352,3907.29,8810.11
03/02/2021,4163.35,2533.73,1703.79,545.638,202.63,3920.7,9685.29
04/02/2021,4228.3,2563.08,1710.51,579.998,212.577,4021.57,9628.43
05/02/2021,4241.84,2662.12,1750.62,570.009,217.842,4016.05,10188.22
08/02/2021,4947.16,2657.18,1889.03,595.247,270.786,4111.43,11192.61
09/02/2021,5296.98,2735.6,1996.96,595.247,270.786,4119.09,11604.23
10/02/2021,5001.68,2659.59,1919.18,701.239,296,4126.93,11231.98
11/02/2021,5302.39,2740.73,2018.72,701.239,296,4173.64,12285.62
12/02/2021,5354.39,2864.59,2083.58,701.239,296,4214.44,12575.82
15/02/2021,5354.39,2864.59,2083.58,741.53,358.203,4215.33,12951.64
16/02/2021,5469.02,2708.09,2103.31,727.837,356.692,4249.21,13069.51
17/02/2021,5858.97,2828.64,2235.34,741.427,356.737,4245.93,13539.68
18/02/2021,5844.73,3004.11,2279.46,784.644,369.899,4184.03,13730.26
19/02/2021,6255.79,3029.18,2371.62,787.742,385.797,4173.75,14457.98
22/02/2021,6057.42,2755.54,2195.99,787.742,385.797,4099.57,14309.71
23/02/2021,5383.99,2375.93,1894.93,810.999,410.504,4074.91,13195.07
24/02/2021,5479.44,2466.86,1949.57,723.914,353.101,4142.07,13555.69
25/02/2021,5507.8,2433.76,1962.92,740.979,374.659,3975.57,13678.98
26/02/2021,5203.81,2244.15,1825.2,696.31,358.016,4003.46,12796.21
01/03/2021,5456.01,2357.05,1898.61,666.031,379.78,4145.67,13475.72
02/03/2021,5347.98,2274.11,1864.33,734.298,398.243,4097.61,13597.77
03/03/2021,5670.26,2439.23,1986.79,713.812,392.904,4003.74,13981.23
04/03/2021,5398.19,2365.99,1907.63,745.77,403.65,3922.9,13608.93
05/03/2021,5532.63,2386.5,1934.89,719.897,384.803,4045.5,12884.47
08/03/2021,5805.52,2748.65,2103.19,763.769,393.671,3981.2,13803.94
09/03/2021,6093.16,2840.69,2192.45,784.521,402.79,4082.7,14543.32
10/03/2021,6268.18,2758.43,2192.2,822.106,422.768,4087.44,15200.83
11/03/2021,6484.94,2830.63,2249.72,828.293,407.589,4173.98,14789.7
12/03/2021,6350.84,2693.47,2194.68,828.293,407.589,4176.28,14748.04
15/03/2021,6352.18,2763.47,2203.97,868.361,393.886,4227.99,14537.18
16/03/2021,6292.48,2774.03,2195.34,822.858,389.975,4226.45,14589.2
17/03/2021,6510.5,2839.81,2255.8,822.858,389.975,4231.51,14383.51
18/03/2021,6452.37,2743.4,2212.2,862.665,447.586,4115.43,15373.21
19/03/2021,6620.08,2838.65,2274.21,847.025,434.352,4128.83,15473.58
22/03/2021,6256.24,2690.24,2160.85,845.317,441.043,4138.58,15021.52
23/03/2021,6162.79,2632.85,2117.05,803.413,425.454,4100.87,14337.55
24/03/2021,6109.7,2505.24,2066.88,805.118,435.19,4055.18,14564.24
25/03/2021,5866.78,2487.72,2001.08,772.622,413.805,4074.43,12873.29
26/03/2021,6062,2585.92,2078.74,759.919,416.194,4164.27,13566.77
29/03/2021,6458.87,2805.96,2225,820.559,451.493,4141.61,14767.18
30/03/2021,6597.9,2861.41,2267.62,852.126,465.41,4154,14872.49
31/03/2021,6579.33,2943.57,2294.8,870.7,472.164,4205.74,15205.71
01/04/2021,6609.95,3055.2,2364.6,870.7,472.164,4275.78,15520.65
02/04/2021,6609.95,3055.2,2364.6,887.343,479.841,4275.78,15776.22
05/04/2021,6625.06,3256.97,2483.32,897.423,507.285,4275.78,16706.16
06/04/2021,6538.26,3273.2,2504.24,913.57,525.346,4301.62,16334.13
07/04/2021,6291.22,3068.89,2364.49,913.533,539.729,4309.85,15601.78
08/04/2021,6479.01,3193.22,2444.7,913.533,539.729,4357.37,15874.19
09/04/2021,6560.82,3216.66,2470.97,911.572,539.729,4389.83,16072.63
12/04/2021,6728.31,3310.03,2563.06,958.245,564.353,4385.76,16299.58
13/04/2021,7085.61,3563.2,2747.48,958.245,564.353,4408.23,17075.11
14/04/2021,6965.98,3610.31,2752.58,1022.957,598.523,4358.31,17092.87
15/04/2021,7125.21,3854.91,2903.2,1032.068,620.717,4431.57,17597.44
16/04/2021,6941.08,3769.36,2934.01,1040.297,673.472,4400.56,17072.65
19/04/2021,6276.64,3377.22,2621.96,922.439,711.096,4323.87,14958.12
20/04/2021,6346.22,3589.78,2723.35,908.217,710.584,4274.59,14781.83
21/04/2021,6200.81,3748.71,2749.78,938.73,700.27,4354.37,15371.44
22/04/2021,5899.2,3885.08,2728.76,904.183,668.433,4320.22,15481.75
23/04/2021,5729.19,3671.94,2569.75,872.906,605.879,4363.74,13801.57
26/04/2021,6051.77,3848.78,2693.65,827.31,567.785,4408.08,14685.81
27/04/2021,6164.32,4076.79,2806.84,827.31,567.785,4393.23,15304.67
28/04/2021,6280.45,4242.63,2892.96,827.31,567.785,4406.95,15236.68
29/04/2021,5900.01,4177.61,2790.49,943.933,689.951,4431.67,15229.89
30/04/2021,6373.35,4294.95,2952.77,934.035,675.624,4389.16,15805.09
03/05/2021,6444.01,5091.78,3220.26,934.035,675.624,4351.5,16664.18
04/05/2021,6128.55,5293.13,3219.96,1039.844,795.84,4323.19,16270.88
05/05/2021,6408.4,5370.04,3431.91,1039.844,795.84,4324.83,17026.42
06/05/2021,6282.17,5366.46,3448.62,1059.706,928.231,4315.66,17518.7
07/05/2021,6502.44,5452.08,3504.71,1059.706,928.231,4315.75,17634.26
10/05/2021,6155.89,5976.68,3543.41,1059.706,928.231,4212.35,17854.82
11/05/2021,6361.65,6290.94,3765.28,1097.505,959.68,4210.94,17328.65
12/05/2021,6103.37,6333.27,3710.65,1098.658,922.629,4122.46,18218.98
13/05/2021,5479.4,5665.52,3266.33,959.376,771.542,4129.28,16747.55
14/05/2021,5641.19,6291.07,3539.7,959.376,771.542,4208.52,17615.24
17/05/2021,4961.08,5245.38,3006.45,917.661,922.547,4180.98,15454.39
18/05/2021,4838.72,5266.01,2997.86,856.222,849.671,4138.27,15064.65
19/05/2021,4478.92,4126.47,2422.41,856.222,849.671,4124.12,11914.07
20/05/2021,4523.99,4337.32,2508.65,682.676,590.398,4197.28,13068.61
21/05/2021,4035.44,3609.93,2134.73,760.635,708.609,4206.54,11438.44
24/05/2021,4449.39,4099.53,2358.53,611.65,513.664,4206.54,10705.79
25/05/2021,4211.41,3926.77,2252.52,713.191,618.461,4261.68,10991.49
26/05/2021,4319.95,4235.87,2402.31,713.512,610.64,4292.55,11557.36
27/05/2021,4351.11,4263.88,2433.1,713.512,610.64,4304.71,11953.38
28/05/2021,4040.06,3876.85,2238.99,713.512,610.64,4338.38,10875.98
31/05/2021,4040.06,3876.85,2238.99,655.496,570.95,4319.52,10771.08
01/06/2021,4041.31,3945.99,2242.99,706.259,622.626,4300.34,10990.28
02/06/2021,4245.35,4260.75,2377.83,692.115,639.104,4343.88,11734.38
03/06/2021,4335.41,4333.03,2417.29,711.535,680.38,4336.2,12126.31
04/06/2021,4143.16,4165.48,2311.24,711.535,680.38,4390.94,11302.38
07/06/2021,3995.74,4214.19,2269.93,687.857,642.162,4380.61,11372.03
08/06/2021,3681.63,3865.24,2084.03,644.633,586.167,4369.47,9751.37
09/06/2021,4069.04,3964.64,2212.5,644.633,586.167,4357.41,10375.86
10/06/2021,4082.15,3783.9,2156.11,644.633,586.167,4385.37,11011.24
11/06/2021,4185.1,3709.71,2160.74,644.633,586.167,4440.18,10817.1
14/06/2021,4469.14,3933.75,2297.57,703.798,582.474,4461.14,11392.36
15/06/2021,4461.33,3901,2285.6,703.798,582.474,4441.04,11497.95
16/06/2021,4329.34,3734.59,2205.31,718.714,580.733,4451.5,11088.77
17/06/2021,4219.42,3617.59,2143.41,681.481,557.744,4552.51,11150.24
18/06/2021,3990.54,3370.08,2012.82,679.591,561.149,4528.01,10368.91
21/06/2021,3655.39,3016.5,1812.7,679.591,561.149,4522.58,9131.08
22/06/2021,3646.45,2948.71,1760.36,552.936,397.115,4547.27,8174.94
23/06/2021,3704.29,2975.74,1790.03,558.067,393.995,4536.91,9061.71
24/06/2021,3918.22,3118.78,1892.48,558.067,393.995,4624.26,8998.22
25/06/2021,3599.4,2859.99,1746,558.067,393.995,4579.26,8520.38
28/06/2021,3857.06,3265.44,1918.14,597.289,459.981,4681.4,8967.3
29/06/2021,4085.18,3439.89,2032.63,602.54,463.287,4735.26,9697.02
30/06/2021,3922.1,3510.98,2003.21,627.968,486.914,4737.54,9143.44
01/07/2021,3730.34,3273.2,1890.86,626.898,489.618,4710.42,8899.86
02/07/2021,3729.71,3242.66,1875.79,626.898,489.618,4729.5,8978.29
05/07/2021,3729.71,3242.66,1875.79,632.993,490.697,4727.64,9115.51
06/07/2021,3817.34,3596.06,1991.25,604.21,471.479,4714.54,9334.67
07/07/2021,3880.64,3657.05,2025.23,621.024,479.511,4706.21,9607.94
08/07/2021,3703.86,3340.42,1894.61,621.024,479.511,4608.77,8935
09/07/2021,3752.91,3297.17,1904.76,588.032,445.912,4668.13,9116.06
12/07/2021,3674.31,3120.4,1834.84,606.737,454.594,4669.62,8954.61
13/07/2021,3628.35,2985.9,1782.58,586.166,441.302,4642.53,8585.44
14/07/2021,3677.52,3075.16,1817.2,586.166,441.302,4585.83,8615.9
15/07/2021,3546.27,2973.26,1752.7,586.166,441.302,4529.83,8213.9
16/07/2021,3583.23,2963.67,1755.67,559.192,407.699,4466.36,8193.24
19/07/2021,3449.48,2823.24,1669.84,559.192,407.699,4392.72,7764.68
20/07/2021,3352.79,2780.17,1628.94,535.856,375.87,4496.99,7435.22
21/07/2021,3551.69,3004.41,1738.69,519.286,360.012,4627.17,8108.26
22/07/2021,3628.06,3136.49,1797.45,519.286,360.012,4624.94,8330.52
23/07/2021,3626.72,3134.16,1792.93,519.286,360.012,4681.13,8443.07
26/07/2021,4342.75,3595.43,2087.45,618.788,428.728,4775.78,9710.11
27/07/2021,4264.85,3470.49,2036.2,645.884,436.53,4666.69,9583.05
28/07/2021,4510.15,3569.45,2120.59,645.884,436.53,4745.87,9793.53
29/07/2021,4453.15,3576.49,2122.07,645.884,436.53,4706.11,9978.35
30/07/2021,4476.85,3693.03,2156.36,692.753,452.512,4699.88,9801.44
02/08/2021,4376.42,4021.59,2218.49,706.368,462.775,4728.93,10647.25
03/08/2021,4260.49,3815.21,2141.68,701.732,463.334,4721.04,10253.9
04/08/2021,4465.04,4180.92,2279.15,680.562,460.22,4798.55,10654.28
05/08/2021,4596.46,4338.91,2342.14,680.562,460.22,4888.62,10881.85
06/08/2021,4814.68,4536.38,2441.94,680.562,460.22,4958.87,11176.24
09/08/2021,5184.86,4886.24,2639.37,785.037,511.454,5030.3,12249.97
10/08/2021,5109.04,4868.83,2612.7,828.986,535.328,5012.35,12300.3
11/08/2021,5227.09,5041.37,2707.5,828.986,535.328,5018.6,12847.01
12/08/2021,4989.86,4739.1,2568.84,830.022,588.632,4974.97,12023.35
13/08/2021,5293.11,5039.75,2729.75,805.759,583.497,4953.1,12798.44
16/08/2021,5145.98,4879.56,2688.03,869.467,693.583,4934.56,13098.45
17/08/2021,5073.26,4787.14,2636.01,843.631,666.34,4834.87,13280.7
18/08/2021,5034.78,4687.38,2582.71,813.096,620.808,4777.63,12891.33
19/08/2021,5232.39,4882.31,2683.1,813.096,620.808,4808.76,13068.79
20/08/2021,5463.63,5035.74,2783.63,813.096,620.808,4908.71,14246.76
23/08/2021,5514.44,5098.1,2811.25,891.303,743.597,4992.57,14470.29
24/08/2021,5405.92,4952.45,2730.29,904.692,775.852,5027.74,14011.35
25/08/2021,5478.69,4991.87,2757.72,865.72,718.329,5048.6,13912.01
26/08/2021,5273.83,4824.46,2650.73,865.72,718.329,4980.95,13333.49
27/08/2021,5423.32,5027.19,2739.41,865.72,718.329,5107.71,13946.4
30/08/2021,5457.69,5170.74,2793.52,865.72,718.329,5111.89,13644.17
31/08/2021,5303,5271.58,2778.35,865.72,718.329,5105.33,14448.27
01/09/2021,5413.91,5765.07,2923.92,865.72,718.329,5102.85,14666.69
02/09/2021,5548.55,5866.15,2989.81,865.72,718.329,5093.12,15475.97
03/09/2021,5659.92,6097.95,3127.63,934.073,776.459,5116.22,15967.65
06/09/2021,5659.92,6097.95,3127.63,934.073,776.459,5141.48,16259.67
07/09/2021,5252.05,5300.14,2783.62,934.073,776.459,5078.97,14282.56
08/09/2021,5172.53,5402.41,2794.03,934.073,776.459,5003.5,13863.84
09/09/2021,5228.67,5374.5,2803.67,934.073,776.459,5028.21,14595.24
10/09/2021,5132.72,5142.83,2715.81,934.073,776.459,4967.5,13844.94
13/09/2021,5034.88,5059.73,2676.44,863.85,696.911,4956.17,14398.75
14/09/2021,5224.32,5194.71,2753.17,863.85,696.911,4929.7,15424.78
15/09/2021,5399.83,5507.65,2873.94,863.85,696.911,4965.52,15499.44
16/09/2021,5328.06,5524.49,2857.08,860.93,713.773,4985.75,15430.23
17/09/2021,5322.42,5277.73,2797.39,891.56,692.082,4937.22,15233.35
20/09/2021,4922.52,4748.08,2524.59,891.56,692.082,4807.2,13817.27
21/09/2021,4718.6,4475.11,2401.34,776.822,583.381,4803.72,13351.06
22/09/2021,4858.68,4671.44,2489.09,776.822,583.381,4883.73,13415.13
23/09/2021,5020.8,4862.24,2577.02,776.822,583.381,4964.01,14305.6
24/09/2021,4763.94,4508.07,2407.2,776.822,583.381,4954.26,13703.57
27/09/2021,4808.39,4595.78,2424.66,819.618,645.096,4963,13635.96
28/09/2021,4679.03,4424.07,2349.89,819.618,645.096,4818.82,12992.76
29/09/2021,4619.85,4343.68,2316.18,819.618,645.096,4810.9,13240.74
30/09/2021,4902.33,4653.37,2464.25,753.958,564.827,4831.78,13357.79
01/10/2021,5386.66,5112.25,2703.17,753.958,564.827,4923.64,14555.17
04/10/2021,5530.05,5280.33,2780.73,882.035,647.592,4825.13,14665.72
05/10/2021,5757.77,5412.72,2879.63,882.035,647.592,4976.62,15169.76
06/10/2021,6176.24,5548.07,3019.41,882.035,647.592,5067.59,16110.79
07/10/2021,6059.37,5590.82,2995.52,882.035,647.592,5081.19,16236.03
08/10/2021,6133.08,5603.11,3006.81,959.943,660.601,5079.46,16415.08
11/10/2021,6415.76,5407.98,3014.27,959.943,660.601,5082.89,16901.16
12/10/2021,6154.15,5356.5,2935.37,998.075,635.841,5064.48,16343.71
13/10/2021,6435.4,5463.18,3026.4,998.075,635.841,5115.19,16477.3
14/10/2021,6472.25,5853.38,3128.39,998.075,635.841,5205,17757.66
15/10/2021,6883.83,5954.14,3261.51,998.075,635.841,5314.65,18053.65
18/10/2021,6887.43,5802.59,3206.62,1069.673,638.892,5403.1,18460.98
19/10/2021,7190.47,5905.4,3293.5,1069.673,638.892,5390.66,18465.37
20/10/2021,7431.14,6356.32,3487.64,1069.673,638.892,5405.8,19578.75
21/10/2021,7036.43,6304.49,3374.55,1069.673,638.892,5355.65,19197.65
22/10/2021,6848.1,6169.91,3298.39,1092.73,649.766,5309.67,19053.43
25/10/2021,7043.3,6489.29,3409.62,1080.901,668.692,5447.32,19271.28
26/10/2021,6957.08,6536.2,3399.9,1080.901,668.692,5452.32,19114.96
27/10/2021,6652.3,6201.08,3221.82,1080.901,668.692,5300.86,18320.18
28/10/2021,6938.79,6624.8,3396.3,1080.901,668.692,5340.46,18965.63
29/10/2021,7000.98,6814.03,3453.55,1080.901,668.692,5410.85,19026.65
01/11/2021,6870.54,6738.69,3412.33,1104.06,663.508,5566.67,19741.27
02/11/2021,7117.55,6992.78,3534.84,1104.06,663.508,5706.82,20550.61
03/11/2021,7061.75,7168.97,3572.95,1104.06,663.508,5807.14,20554.31
04/11/2021,6863.56,6944.99,3464.59,1104.06,663.508,5903.98,20265.18
05/11/2021,6841.71,6945.85,3457.85,1104.06,663.508,5894.56,19976.32
08/11/2021,7424.23,7376.17,3727.58,1129.288,676.183,6090.27,21324.17
09/11/2021,7561.44,7395.45,3870.42,1165.271,688.023,6046.69,21225.75
10/11/2021,7393.03,7173.69,3785,1165.271,688.023,5812.37,21514.8
11/11/2021,7273.48,7332.58,3770.77,1231.48,726.619,5994.58,20390.62
12/11/2021,7204.17,7239.81,3715.11,1231.48,726.619,6142.65,19645.19
15/11/2021,7157.17,7064.62,3681.61,1231.48,726.619,5988.42,19973.45
16/11/2021,6766.87,6554.74,3415.86,1231.48,726.619,5994.53,18602.47
17/11/2021,6759.25,6573.91,3405.31,1231.48,726.619,5921.83,18182.23
18/11/2021,6525.31,6299.52,3255.05,1092.68,635.727,5901.09,17591.49
19/11/2021,6477.09,6601.78,3327.07,1092.68,635.727,6029.4,18089.47
22/11/2021,6267.71,6280.79,3192.72,1092.68,635.727,5850.77,18013.87
23/11/2021,6474.84,6765.08,3355.16,1092.68,635.727,5880.07,17889.54
24/11/2021,6436.73,6606.62,3319.29,1092.68,635.727,6022.8,17636.61
25/11/2021,6436.73,6606.62,3319.29,1092.68,635.727,6020.16,18296.94
26/11/2021,6116.53,6372.66,3171.64,1092.68,635.727,5769.99,16605.16
29/11/2021,6528.58,6845.62,3366.04,1061.661,633.448,5970.88,17290.48
30/11/2021,6465.56,7212.63,3439.03,1061.661,633.448,5831.09,17813.13
01/12/2021,6362.77,7071.09,3380.37,1079.005,616.032,5654.31,18203.77
02/12/2021,6390.81,7012.34,3373.08,1079.005,616.032,5673.87,17552.15
03/12/2021,6028.18,6549.33,3163.98,1082.686,602.795,5435.23,17280.21
06/12/2021,5492.16,6534.22,2948.6,1082.686,602.795,5435.26,14808.27
07/12/2021,5677.75,6647.88,3026.9,948.593,502.463,5666.37,15933.07
08/12/2021,5696.5,6839.33,3087.48,948.593,502.463,5661.25,15604.86
09/12/2021,5353.55,6386.81,2888.53,948.593,502.463,5484.33,14853.96
10/12/2021,5428.13,6261.1,2876.8,948.593,502.463,5465.12,14389.04
13/12/2021,5220.02,5797.86,2711.22,926.993,492.911,5324.88,14041.3
14/12/2021,5387.33,5952.48,2795.86,955.627,504.758,5308.64,13857.26
15/12/2021,5519.3,6281.29,2901.59,884.853,457.242,5487.78,13584.79
16/12/2021,5393.85,6238.55,2859.5,884.853,457.242,5334.25,14713.58
17/12/2021,5193.53,5965.37,2741.52,930.108,492.713,5287.79,13871.12
20/12/2021,5295.58,6118.66,2812.96,930.108,492.713,5131.58,13554.76
21/12/2021,5455.55,6206.29,2868.67,896.856,469.117,5367.2,14246.69
22/12/2021,5491.03,6199.55,2881.75,900.075,464.358,5366.84,14687.14
23/12/2021,5711.48,6371.17,2978.63,932.388,484.124,5529.22,14696.05
24/12/2021,5711.48,6371.17,2978.63,932.388,484.124,5529.22,15311.79
27/12/2021,5753.16,6330.32,2983.51,964.023,533.769,5605.91,15823.06
28/12/2021,5358.26,5918.83,2778.04,959.055,544.693,5507.66,14879.38
29/12/2021,5303.33,5767.68,2733.27,959.055,544.693,5380.84,14504.7
30/12/2021,5288.8,5762.3,2725.34,959.055,544.693,5410.3,14136.29
31/12/2021,5151.02,5644.38,2663.4,871.111,496.032,5410.3,14361.54
03/01/2022,5153.83,5727.8,2693.63,886.758,505.648,5404.18,14387.01
04/01/2022,5187.38,5906.03,2734.52,886.758,505.648,5375.22,14431.91
05/01/2022,4956.91,5598.88,2601.66,886.758,505.648,5130.83,14376.52
06/01/2022,4846.33,5297.12,2508.71,876.935,509.879,5126.45,12942.6
07/01/2022,4709.06,4980.15,2408.68,828.441,480.063,5024.02,12282.4
10/01/2022,4695.18,4774.05,2336.85,814.615,484.717,4970.98,11899.72
11/01/2022,4802.43,5013.92,2418.56,781.209,452.331,5072.88,12300.97
12/01/2022,4929.06,5238.79,2514.27,774.106,439.327,5092.8,13092.83
13/01/2022,4796.72,5063.12,2441.41,774.106,439.327,4936.1,12962.63
14/01/2022,4850.29,5122.76,2485.44,774.106,439.327,4939.5,12959.22
17/01/2022,4850.29,5122.76,2485.44,774.106,472.829,4950.29,12739.95
18/01/2022,4695.08,4841.97,2387.84,774.106,472.829,4771.53,12330.22
19/01/2022,4682.85,4831.21,2371.73,774.106,472.829,4689.76,12348.94
20/01/2022,4782.28,4936.56,2419.07,786.488,489.503,4669.74,12799.94
21/01/2022,4302.61,4254.04,2135.29,773.582,467.898,4424.84,11272.91
24/01/2022,4151.64,3791.84,1965.59,753.396,449.35,4415.42,9351.81
25/01/2022,4123.31,3759.7,1946.39,753.396,449.35,4359.82,9992.42
26/01/2022,4163.39,3906.79,1988.36,753.396,449.35,4339.47,10491.31
27/01/2022,3999.48,3611.89,1880.99,666.667,387.547,4261.11,10019.93
28/01/2022,4235.34,3899.52,2004.53,666.378,390.412,4426.79,10035.84
31/01/2022,4318.91,4155.57,2065.66,666.089,382.493,4618.24,10361.42
01/02/2022,4339.68,4303.35,2122.83,666.089,382.493,4717.73,10838.53
02/02/2022,4200.94,4188.66,2062.1,666.089,382.493,4630.36,10510.26
03/02/2022,4125.53,4054.37,1974.44,666.089,382.493,4387.49,10294.59
04/02/2022,4549.04,4567.03,2216.28,666.089,382.493,4510.5,11037.1
07/02/2022,4956.08,4882.83,2399.32,666.089,382.493,4549.79,12300.57
08/02/2022,4958,4827.18,2373.81,774.905,432.343,4597.97,11991.89
09/02/2022,5016.36,5041.12,2447.68,774.905,432.343,4772.77,12213.82
10/02/2022,4942.6,4809.86,2359.4,774.905,432.343,4645.05,12341.91
11/02/2022,4773.73,4530.63,2223.37,774.905,432.343,4505.96,11896.95
14/02/2022,4737.62,4484.76,2189.74,794.005,440.535,4504.01,11284.6
15/02/2022,4953.1,4818.37,2331.16,764.677,410.679,4642.99,11877.56
16/02/2022,4954.92,4884.92,2351.32,809.335,430.668,4607.58,11627.94
17/02/2022,4575.38,4481.86,2168.94,797.665,425.071,4391.33,11243.64
18/02/2022,4494.83,4324.82,2102.68,735.815,397.11,4331.59,10658.84
21/02/2022,4494.83,4324.82,2102.68,691.988,376.049,4319.53,10351.94
22/02/2022,4265.16,4046.12,1955.53,667.529,352.498,4265.16,10006.32
23/02/2022,4228.87,4060.22,1971.42,667.529,352.498,4157.03,10248.45
24/02/2022,4306.96,4088.29,1980.98,672.168,357.608,4356.23,9460.26
25/02/2022,4391.31,4206.99,2026.52,683.974,352.417,4408.13,10363.94
28/02/2022,4683.33,4374.43,2148.11,683.974,352.417,4477.68,10816.2
01/03/2022,4953.6,4602.6,2245.44,768.505,389.024,4463.3,11410.82
02/03/2022,4914.71,4561.68,2227.35,786.568,391.713,4530.26,11499.23
03/03/2022,4710.52,4337.21,2129.04,779.44,388.736,4389.8,11062.81
04/03/2022,4425.41,4043.26,2003.13,753.371,382.525,4280.66,10512.6
07/03/2022,4220.99,3821.41,1887.03,683.532,352.401,4114.46,10186.19
08/03/2022,4324.37,3954.65,1938.96,675.581,348.859,4153.88,10047.84
09/03/2022,4693.97,4163.65,2062.84,689.137,355.352,4351.65,10913.44
10/03/2022,4441.44,4052.88,1981.9,739.915,371.574,4308.58,10149.05
11/03/2022,4336.61,3951.79,1926.8,699.026,359.995,4192.7,10225.1
14/03/2022,4360.52,3932.71,1920.64,674.164,349.17,4109.93,10152.19
15/03/2022,4454.69,4112.67,1996.14,674.164,349.17,4225.55,10161.08
16/03/2022,4608.43,4268.04,2054.04,699.792,354.545,4462.46,10595.9
17/03/2022,4579.93,4367.84,2095.18,733.5,367.942,4542.66,10815.25
